instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips,protective_stop_armed,protective_stop_arm_time,protective_stop_arm_mfe_r,protective_stop_exit,thesis_invalidation_exit,zscore_at_exit
EUR_USD,short,607,2022-04-06T14:00:00+00:00,2022-04-06T23:00:00+00:00,1.091265,1.08995,1.09326,0.798205,0.6591478696741854636591478697,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,646,2022-04-07T10:30:00+00:00,2022-04-07T11:00:00+00:00,1.089225,1.09110,1.09110,-1.211250,-1,3,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,481,2022-04-07T14:15:00+00:00,2022-04-07T23:15:00+00:00,1.090345,1.08737,1.09284,1.430975,1.192384769539078156312625251,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,696,2022-04-11T00:00:00+00:00,2022-04-11T07:15:00+00:00,1.088300,1.09005,1.09005,-1.218000,-1,30,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,777,2022-04-12T08:15:00+00:00,2022-04-12T12:30:00+00:00,1.086795,1.08837,1.08837,-1.223775,-1,18,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,510,2022-04-12T14:00:00+00:00,2022-04-12T22:45:00+00:00,1.086900,1.08293,1.08925,2.024700,1.689361702127659574468085106,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,865,2022-04-18T13:15:00+00:00,2022-04-18T13:30:00+00:00,1.079705,1.08113,1.08113,-1.232625,-1,2,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,610,2022-04-19T10:15:00+00:00,2022-04-19T18:00:00+00:00,1.078985,1.07916,1.08097,-0.106750,-0.08816120906801007556675062972,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,947,2022-04-26T06:15:00+00:00,2022-04-26T14:00:00+00:00,1.071935,1.06734,1.07324,4.351465,3.521072796934865900383141762,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,388,2022-04-28T09:45:00+00:00,2022-04-28T17:30:00+00:00,1.052175,1.05037,1.05528,0.700340,0.5813204508856682769726247987,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,463,2022-04-29T11:45:00+00:00,2022-04-29T17:15:00+00:00,1.054985,1.05760,1.05760,-1.210745,-1,23,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,534,2022-05-02T08:15:00+00:00,2022-05-02T16:00:00+00:00,1.052945,1.05225,1.05522,0.371130,0.3054945054945054945054945055,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,557,2022-05-13T18:00:00+00:00,2022-05-16T03:00:00+00:00,1.039745,1.03974,1.04193,0.002785,0.002288329519450800915331807780,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,784,2022-05-26T03:30:00+00:00,2022-05-26T05:00:00+00:00,1.069525,1.06795,1.06795,-1.234800,-1,7,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,662,2022-05-26T07:30:00+00:00,2022-05-26T15:15:00+00:00,1.068710,1.07279,1.06687,2.700960,2.217391304347826086956521739,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
